cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;;;;;
mono;23;m;504;456;524;263;;194,0335023;;;;;;;;;;;
mono;23;m;502;449;531;252;;199,1230775;;;;;;;;;;;
mono;23;m;500;443;536;242;;204,1984329;;;;;;;;;;;
mono;23;m;498;436;544;230;;211,0734469;;;;;;;;;;;
mono;23;m;496;429;547;226;;209,3083849;;;;;;;;;;;
mono;23;m;495;423;554;217;;214,2825238;;;;;;;;;;;
mono;23;m;494;416;561;208;;218,5245982;;;;;;;;;;;
mono;23;m;493;409;570;200;;222,733024;;;;;;;;;;;
mono;23;m;492;402;575;195;;223,0201785;;;;;;;;;;;
mono;23;m;492;396;582;188;;226,6362725;;;;;;;;;;;
mono;23;m;491;389;590;181;;230,3584164;;;;;;;;;;;
mono;23;m;491;382;598;174;;233,9081016;;;;;;;;;;;
mono;23;m;491;375;604;170;;234,0811825;;;;;;;;;;;
mono;23;m;491;368;612;164;;237,1855813;;;;;;;;;;;
mono;23;m;491;361;621;157;;241,9008061;;;;;;;;;;;
mono;23;m;491;353;629;151;;244,6385088;;;;;;;;;;;
mono;23;m;491;346;635;148;;244,8264692;;;;;;;;;;;
mono;23;m;491;338;645;141;;250,049995;;;;;;;;;;;
mono;23;m;492;331;655;134;;255,69122;;;;;;;;;;;
mono;23;m;493;323;666;127;;261,4287666;;;;;;;;;;;
mono;23;m;493;316;671;124;;261,8167298;;;;;;;;;;;
mono;23;m;494;309;682;119;;267,2901046;;;;;;;;;;;
mono;23;m;496;301;693;114;;271,6210596;;;;;;;;;;;
mono;23;m;497;294;699;111;;272,5674229;;;;;;;;;;;
mono;23;m;499;287;709;105;;277,8920654;;;;;;;;;;;
mono;23;m;501;280;719;101;;282,0726857;;;;;;;;;;;
mono;23;m;503;272;730;97;;286,6251908;;;;;;;;;;;
mono;23;m;505;265;734;95;;285,2034362;;;;;;;;;;;
mono;23;m;507;259;742;92;;288,2949878;;;;;;;;;;;
mono;23;m;510;252;750;90;;289,5582843;;;;;;;;;;;
mono;23;m;513;245;758;88;;290,9879723;;;;;;;;;;;
mono;23;m;515;238;762;88;;288,979238;;;;;;;;;;;
mono;23;m;519;232;768;86;;288,646843;;;;;;;;;;;
mono;23;m;522;225;774;85;;288,2776439;;;;;;;;;;;
mono;23;m;525;219;780;84;;288,5307609;;;;;;;;;;;
mono;23;m;529;213;783;83;;285,334891;;;;;;;;;;;
mono;23;m;533;207;789;83;;284,4503472;;;;;;;;;;;
mono;23;m;537;201;794;82;;283,2137002;;;;;;;;;;;
mono;23;m;541;195;799;82;;281,6611439;;;;;;;;;;;
mono;23;m;545;189;801;82;;277,4617091;;;;;;;;;;;
mono;23;m;550;183;805;82;;274,273586;;;;;;;;;;;
mono;23;m;555;178;810;82;;272,4720169;;;;;;;;;;;
mono;23;m;559;172;813;82;;269,4735609;;;;;;;;;;;
mono;23;m;564;167;816;83;;265,6313235;;;;;;;;;;;
mono;23;m;570;162;820;83;;262,1850492;;;;;;;;;;;
mono;23;m;575;157;824;84;;259,4802497;;;;;;;;;;;
mono;23;m;580;153;827;84;;256,456624;;;;;;;;;;;
mono;23;m;586;148;829;85;;251,0338623;;;;;;;;;;;
mono;23;m;591;143;833;86;;248,6222034;;;;;;;;;;;
mono;23;m;597;139;838;87;;246,5461417;;;;;;;;;;;
mono;23;m;603;135;840;88;;241,6153969;;;;;;;;;;;
mono;23;m;609;131;844;89;;238,7236896;;;;;;;;;;;
mono;23;m;615;127;850;90;;237,8949348;;;;;;;;;;;
mono;23;m;622;124;856;92;;236,1778991;;;;;;;;;;;
mono;23;m;628;120;859;93;;232,5725693;;;;;;;;;;;
mono;23;m;635;117;866;95;;232,0452542;;;;;;;;;;;
mono;23;m;641;114;873;98;;232,5510697;;;;;;;;;;;
mono;23;m;648;111;882;101;;234,2135777;;;;;;;;;;;
mono;23;m;655;109;886;102;;231,1060363;;;;;;;;;;;
mono;23;m;662;106;894;104;;232,0086205;;;;;;;;;;;
mono;23;m;669;104;902;108;;233,0343322;;;;;;;;;;;
mono;23;m;676;102;911;111;;235,1722773;;;;;;;;;;;
mono;23;m;683;100;915;113;;232,3639387;;;;;;;;;;;
mono;23;m;690;98;923;117;;233,7733946;;;;;;;;;;;
mono;23;m;697;96;931;121;;235,3316808;;;;;;;;;;;
mono;23;m;704;95;942;128;;240,2769236;;;;;;;;;;;
mono;23;m;712;94;946;131;;236,9071548;;;;;;;;;;;
mono;23;m;719;93;955;137;;240,0666574;;;;;;;;;;;
mono;23;m;727;92;963;144;;241,6609195;;;;;;;;;;;
mono;23;m;734;92;973;151;;246,1747347;;;;;;;;;;;
mono;23;m;742;91;978;156;;244,7876631;;;;;;;;;;;
mono;23;m;749;91;985;165;;247,3297394;;;;;;;;;;;
mono;23;m;757;91;992;174;;249,2268043;;;;;;;;;;;
mono;23;m;764;91;1000;183;;253,2982432;;;;;;;;;;;
mono;23;m;771;91;1003;189;;251,8491612;;;;;;;;;;;
mono;23;m;778;91;1009;200;;255,4251358;;;;;;;;;;;
mono;23;m;785;91;1013;209;;256,7255344;;;;;;;;;;;
mono;23;m;792;91;1015;215;;255,1568145;;;;;;;;;;;
mono;23;m;799;92;1020;226;;258,4511559;;;;;;;;;;;
mono;23;m;805;93;1023;234;;259,6247292;;;;;;;;;;;
mono;23;m;812;93;1026;243;;261,335034;;;;;;;;;;;
mono;23;m;819;94;1028;248;;259,6093219;;;;;;;;;;;
mono;23;m;826;96;1031;258;;261,2833711;;;;;;;;;;;
mono;23;m;832;97;1034;266;;263,37236;;;;;;;;;;;
mono;23;m;839;99;1037;274;;264,2517739;;;;;;;;;;;
mono;23;m;846;101;1039;279;;262,5509474;;;;;;;;;;;
mono;23;m;852;103;1041;287;;263,7745249;;;;;;;;;;;
mono;23;m;859;105;1043;294;;263,7745249;;;;;;;;;;;
mono;23;m;865;107;1045;303;;266,1127581;;;;;;;;;;;
mono;23;m;872;110;1046;307;;262,8402557;;;;;;;;;;;
mono;23;m;878;112;1048;315;;264,7810416;;;;;;;;;;;
mono;23;m;884;115;1049;322;;264,714941;;;;;;;;;;;
mono;23;m;891;119;1050;328;;262,606169;;;;;;;;;;;
mono;23;m;897;122;1051;332;;260,4150533;;;;;;;;;;;
mono;23;m;903;125;1052;341;;262,4061737;;;;;;;;;;;
mono;23;m;909;129;1052;349;;262,3909297;;;;;;;;;;;
mono;23;m;915;133;1052;354;;260,0192301;;;;;;;;;;;
mono;23;m;921;137;1052;365;;262,9543687;;;;;;;;;;;
mono;23;m;926;141;1050;376;;265,7084869;;;;;;;;;;;
mono;23;m;932;145;1048;386;;267,4640163;;;;;;;;;;;
mono;23;m;937;150;1046;392;;265,4147697;;;;;;;;;;;
mono;23;m;943;155;1042;406;;269,8184575;;;;;;;;;;;
mono;23;m;948;159;1039;418;;274,5214017;;;;;;;;;;;
mono;23;m;953;164;1033;432;;279,6855377;;;;;;;;;;;
mono;23;m;958;169;1031;438;;278,7292593;;;;;;;;;;;
mono;23;m;963;175;1026;449;;281,1494265;;;;;;;;;;;
mono;23;m;968;180;1020;461;;285,7708873;;;;;;;;;;;
mono;23;m;973;186;1015;472;;289,0674662;;;;;;;;;;;
mono;23;m;977;191;1012;477;;288,1336495;;;;;;;;;;;
mono;23;m;982;197;1006;487;;290,9914088;;;;;;;;;;;
mono;23;m;986;203;1000;498;;295,3320166;;;;;;;;;;;
mono;23;m;990;209;995;507;;298,0419434;;;;;;;;;;;
mono;23;m;994;215;992;511;;296,0067567;;;;;;;;;;;
mono;23;m;998;222;986;522;;300,2399041;;;;;;;;;;;
mono;23;m;1002;228;979;531;;303,8716834;;;;;;;;;;;
mono;23;m;1005;235;973;539;;305,6795708;;;;;;;;;;;
mono;23;m;1009;241;970;543;;304,5077996;;;;;;;;;;;
mono;23;m;1012;248;963;552;;307,9236918;;;;;;;;;;;
mono;23;m;1015;255;955;562;;312,808248;;;;;;;;;;;
mono;23;m;1018;262;952;565;;310,104821;;;;;;;;;;;
mono;23;m;1021;269;945;572;;312,3859792;;;;;;;;;;;
mono;23;m;1023;276;938;579;;314,6966794;;;;;;;;;;;
mono;23;m;1026;283;931;584;;315,6358661;;;;;;;;;;;
mono;23;m;1028;290;928;588;;314,3310357;;;;;;;;;;;
mono;23;m;1030;297;921;594;;316,3700365;;;;;;;;;;;
mono;23;m;1032;304;914;599;;317,7247236;;;;;;;;;;;
mono;23;m;1034;312;906;604;;318,8228348;;;;;;;;;;;
mono;23;m;1036;319;902;607;;317,6476035;;;;;;;;;;;
mono;23;m;1037;327;896;611;;317,0757007;;;;;;;;;;;
mono;23;m;1038;334;888;616;;319,4119597;;;;;;;;;;;
mono;23;m;1039;342;881;619;;318,8933991;;;;;;;;;;;
mono;23;m;1040;349;878;621;;316,5880604;;;;;;;;;;;
mono;23;m;1041;357;873;624;;315,4568116;;;;;;;;;;;
mono;23;m;1041;364;867;626;;314,5155004;;;;;;;;;;;
mono;23;m;1041;371;862;629;;314,0143309;;;;;;;;;;;
mono;23;m;1041;378;860;630;;310,2660149;;;;;;;;;;;
mono;23;m;1040;385;856;632;;308,0016234;;;;;;;;;;;
mono;23;m;1039;392;851;634;;306,4441221;;;;;;;;;;;
mono;23;m;1038;399;847;636;;304,3846251;;;;;;;;;;;
mono;23;m;1036;405;844;637;;301,1444836;;;;;;;;;;;
mono;23;m;1035;412;840;638;;298,4979062;;;;;;;;;;;
mono;23;m;1033;419;836;639;;295,3116997;;;;;;;;;;;
mono;23;m;1031;426;832;641;;292,9607482;;;;;;;;;;;
mono;23;m;1029;432;830;641;;288,586209;;;;;;;;;;;
mono;23;m;1027;439;825;643;;287,0888364;;;;;;;;;;;
mono;23;m;1025;446;821;644;;284,2885858;;;;;;;;;;;
mono;23;m;1022;452;817;646;;282,2428033;;;;;;;;;;;
mono;23;m;1020;459;815;647;;278,1528357;;;;;;;;;;;
mono;23;m;1017;465;811;648;;275,5449147;;;;;;;;;;;
mono;23;m;1014;472;807;649;;272,3563842;;;;;;;;;;;
mono;23;m;1011;478;805;650;;268,3654225;;;;;;;;;;;
mono;23;m;1007;484;800;652;;266,5951988;;;;;;;;;;;
mono;23;m;1004;491;795;653;;264,4333564;;;;;;;;;;;
mono;23;m;1000;497;791;654;;261,4000765;;;;;;;;;;;
mono;23;m;996;503;789;654;;256,2225595;;;;;;;;;;;
mono;23;m;993;509;784;655;;254,9450921;;;;;;;;;;;
mono;23;m;989;515;779;655;;252,3885893;;;;;;;;;;;
mono;23;m;984;520;774;656;;250,1919263;;;;;;;;;;;
mono;23;m;980;526;771;656;;246,1320784;;;;;;;;;;;
mono;23;m;975;532;766;656;;243,0164603;;;;;;;;;;;
mono;23;m;971;537;759;656;;243,115199;;;;;;;;;;;
mono;23;m;966;543;752;656;;242,0020661;;;;;;;;;;;
mono;23;m;961;548;748;656;;238,8158286;;;;;;;;;;;
mono;23;m;956;553;740;656;;239,3010656;;;;;;;;;;;
mono;23;m;951;558;732;656;;239,9270723;;;;;;;;;;;
mono;23;m;946;563;723;655;;241,2322532;;;;;;;;;;;
mono;23;m;941;568;719;655;;238,4386714;;;;;;;;;;;
mono;23;m;935;573;710;654;;239,1359446;;;;;;;;;;;
mono;23;m;930;577;701;652;;240,9688777;;;;;;;;;;;
mono;23;m;924;582;694;650;;239,8416144;;;;;;;;;;;
mono;23;m;918;586;690;649;;236,5438649;;;;;;;;;;;
mono;23;m;912;590;682;645;;236,4846718;;;;;;;;;;;
mono;23;m;906;594;675;642;;235,9343129;;;;;;;;;;;
mono;23;m;900;598;668;639;;235,5949915;;;;;;;;;;;
mono;23;m;894;602;665;637;;231,6592325;;;;;;;;;;;
mono;23;m;888;605;658;634;;231,8210517;;;;;;;;;;;
mono;23;m;882;609;652;630;;230,9567059;;;;;;;;;;;
mono;23;m;875;612;648;627;;227,4950549;;;;;;;;;;;
mono;23;m;869;615;641;622;;228,1074308;;;;;;;;;;;
mono;23;m;863;618;636;617;;227,0022026;;;;;;;;;;;
mono;23;m;856;621;630;611;;226,2211308;;;;;;;;;;;
mono;23;m;850;623;627;608;;223,503915;;;;;;;;;;;
mono;23;m;843;626;622;604;;222,0923231;;;;;;;;;;;
mono;23;m;836;628;616;599;;221,903132;;;;;;;;;;;
mono;23;m;830;630;611;593;;222,1035794;;;;;;;;;;;
mono;23;m;823;632;608;590;;219,0639176;;;;;;;;;;;
mono;23;m;816;634;602;586;;219,317122;;;;;;;;;;;
mono;23;m;809;636;598;582;;217,8003673;;;;;;;;;;;
mono;23;m;803;637;593;578;;218,1306948;;;;;;;;;;;
mono;23;m;796;638;590;576;;215,127869;;;;;;;;;;;
mono;23;m;789;639;585;572;;214,7207489;;;;;;;;;;;
mono;23;m;782;640;580;568;;214,4481289;;;;;;;;;;;
mono;23;m;775;641;576;563;;213,7404969;;;;;;;;;;;
mono;23;m;769;641;574;561;;210,7723891;;;;;;;;;;;
mono;23;m;761;641;570;556;;209,0598001;;;;;;;;;;;
mono;23;m;754;641;566;552;;208,0024038;;;;;;;;;;;
mono;23;m;746;640;562;548;;205,7182539;;;;;;;;;;;
mono;23;m;739;639;560;546;;201,7176244;;;;;;;;;;;
mono;23;m;731;638;556;541;;200,0849819;;;;;;;;;;;
mono;23;m;724;636;552;535;;199,4617758;;;;;;;;;;;
mono;23;m;716;635;548;529;;198,6454127;;;;;;;;;;;
mono;23;m;709;633;546;526;;194,9820505;;;;;;;;;;;
mono;23;m;701;631;543;520;;193,0932417;;;;;;;;;;;
mono;23;m;694;629;540;514;;192,2004162;;;;;;;;;;;
mono;23;m;687;627;538;510;;189,4465624;;;;;;;;;;;
mono;23;m;680;625;535;503;;189,4967018;;;;;;;;;;;
mono;23;m;673;622;532;495;;189,7630101;;;;;;;;;;;
mono;23;m;666;620;529;487;;190,9397811;;;;;;;;;;;
mono;23;m;659;617;528;483;;187,3953041;;;;;;;;;;;
mono;23;m;652;614;527;474;;187,6832438;;;;;;;;;;;
mono;23;m;645;611;524;465;;189,6233108;;;;;;;;;;;
mono;23;m;639;607;522;458;;189,4465624;;;;;;;;;;;
mono;23;m;632;604;522;455;;185,2052915;;;;;;;;;;;
mono;23;m;625;600;521;446;;185,8278773;;;;;;;;;;;
mono;23;m;619;597;520;438;;187,3018953;;;;;;;;;;;
mono;23;m;613;593;518;431;;187,800426;;;;;;;;;;;
mono;23;m;607;589;518;428;;183,9619526;;;;;;;;;;;
mono;23;m;601;584;517;422;;182,4828759;;;;;;;;;;;
mono;23;m;595;580;516;415;;182,9371477;;;;;;;;;;;
mono;23;m;589;576;516;408;;183,1747799;;;;;;;;;;;
mono;23;m;583;571;516;405;;179,0111728;;;;;;;;;;;
mono;23;m;578;566;516;399;;178,1375873;;;;;;;;;;;
mono;23;m;573;561;516;395;;175,5135322;;;;;;;;;;;
mono;23;m;567;556;516;391;;172,7020556;;;;;;;;;;;
mono;23;m;562;551;516;389;;168,4042755;;;;;;;;;;;
mono;23;m;557;546;516;384;;167,1077497;;;;;;;;;;;
mono;23;m;553;541;517;379;;165,9518002;;;;;;;;;;;
mono;23;m;548;535;518;374;;163,7711818;;;;;;;;;;;
mono;23;m;544;530;518;371;;161,1117625;;;;;;;;;;;
mono;23;m;539;524;520;366;;159,1383046;;;;;;;;;;;
mono;23;m;535;518;521;360;;158,6190405;;;;;;;;;;;
mono;23;m;531;512;523;352;;160,1998752;;;;;;;;;;;
mono;23;m;528;506;524;347;;159,0503065;;;;;;;;;;;
mono;23;m;524;500;527;336;;164,0274367;;;;;;;;;;;
mono;23;m;521;494;529;326;;168,1903683;;;;;;;;;;;
mono;23;m;517;488;531;321;;167,5857989;;;;;;;;;;;
mono;23;m;514;482;534;311;;172,1656179;;;;;;;;;;;
mono;23;m;511;476;537;301;;176,9208863;;;;;;;;;;;
mono;23;m;509;469;540;291;;180,6792739;;;;;;;;;;;
mono;23;m;506;463;543;286;;180,8258831;;;;;;;;;;;
mono;23;m;504;456;546;278;;182,8879438;;;;;;;;;;;
mono;23;m;502;450;549;271;;185,0675552;;;;;;;;;;;
mono;23;m;500;443;552;263;;187,3606149;;;;;;;;;;;
mono;23;m;498;436;554;260;;184,6943421;;;;;;;;;;;
mono;23;m;496;430;558;251;;189,4333656;;;;;;;;;;;
mono;23;m;495;423;561;245;;189,8420396;;;;;;;;;;;
mono;23;m;494;416;565;240;;189,7814533;;;;;;;;;;;
mono;23;m;493;410;566;237;;187,7711373;;;;;;;;;;;
mono;23;m;492;403;570;231;;188,8597363;;;;;;;;;;;
mono;23;m;492;396;574;226;;188,7432118;;;;;;;;;;;
mono;23;m;491;389;578;220;;190,078931;;;;;;;;;;;
mono;23;m;491;382;580;218;;186,5931403;;;;;;;;;;;
mono;23;m;491;375;583;214;;185,4319282;;;;;;;;;;;
mono;23;m;491;369;586;211;;184,3610588;;;;;;;;;;;
mono;23;m;491;361;588;209;;180,3136157;;;;;;;;;;;
mono;23;m;491;354;591;205;;179,4463708;;;;;;;;;;;
mono;23;m;491;346;593;202;;176,465294;;;;;;;;;;;
mono;23;m;491;339;595;199;;174,4018349;;;;;;;;;;;
mono;23;m;492;331;596;197;;169,6231116;;;;;;;;;;;
mono;23;m;492;324;599;194;;168,3716128;;;;;;;;;;;
mono;23;m;493;316;602;190;;166,6043217;;;;;;;;;;;
mono;23;m;494;309;605;187;;164,9393828;;;;;;;;;;;
mono;23;m;496;302;607;186;;160,5521722;;;;;;;;;;;
mono;23;m;497;294;609;182;;158,391919;;;;;;;;;;;
mono;23;m;499;287;611;180;;154,8967398;;;;;;;;;;;
mono;23;m;500;280;613;176;;153,5740864;;;;;;;;;;;
mono;23;m;502;273;615;175;;149,5760676;;;;;;;;;;;
mono;23;m;505;266;617;171;;146,8638826;;;;;;;;;;;
mono;23;m;507;259;619;168;;144,3086969;;;;;;;;;;;
mono;23;m;510;252;622;164;;142,4359505;;;;;;;;;;;
mono;23;m;512;245;623;163;;138,0036231;;;;;;;;;;;
mono;23;m;515;239;625;159;;136,0147051;;;;;;;;;;;
mono;23;m;518;232;628;156;;133,7011593;;;;;;;;;;;
mono;23;m;522;226;631;152;;131,7459677;;;;;;;;;;;
mono;23;m;525;219;633;151;;127,6244491;;;;;;;;;;;
mono;23;m;529;213;636;147;;125,7179383;;;;;;;;;;;
mono;23;m;533;207;640;144;;124,1692393;;;;;;;;;;;
mono;23;m;537;201;644;140;;123,1665539;;;;;;;;;;;
mono;23;m;541;195;646;139;;119;;;;;;;;;;;
mono;23;m;545;189;650;134;;118,5326959;;;;;;;;;;;
mono;23;m;550;184;654;131;;116,7261753;;;;;;;;;;;
mono;23;m;554;178;659;127;;116,7304588;;;;;;;;;;;
mono;23;m;559;173;661;125;;112,7297654;;;;;;;;;;;
mono;23;m;564;167;666;121;;111,8928058;;;;;;;;;;;
mono;23;m;569;162;670;118;;110,1680534;;;;;;;;;;;
mono;23;m;575;158;674;115;;107,9351657;;;;;;;;;;;
mono;23;m;580;153;677;114;;104,5466403;;;;;;;;;;;
mono;23;m;586;148;680;111;;101,0198;;;;;;;;;;;
mono;23;m;591;144;684;108;;99,72462083;;;;;;;;;;;
mono;23;m;597;139;685;107;;93,63759929;;;;;;;;;;;
mono;23;m;603;135;689;105;;91,08238029;;;;;;;;;;;
mono;23;m;609;131;693;103;;88,54377448;;;;;;;;;;;
mono;23;m;615;128;697;100;;86,64871609;;;;;;;;;;;
mono;23;m;621;124;700;99;;82,86132994;;;;;;;;;;;
mono;23;m;628;121;704;97;;79,69943538;;;;;;;;;;;
mono;23;m;634;117;707;95;;76,24303247;;;;;;;;;;;
mono;23;m;641;114;711;93;;73,08214556;;;;;;;;;;;
mono;23;m;648;111;713;92;;67,72001181;;;;;;;;;;;
mono;23;m;654;109;717;90;;65,80273551;;;;;;;;;;;
mono;23;m;661;106;721;89;;62,36184731;;;;;;;;;;;
mono;23;m;668;104;725;88;;59,20304046;;;;;;;;;;;
mono;23;m;675;102;728;87;;55,08175742;;;;;;;;;;;
mono;23;m;682;100;732;86;;51,92301994;;;;;;;;;;;
mono;23;m;690;98;735;85;;46,84015371;;;;;;;;;;;
mono;23;m;697;96;738;84;;42,72001873;;;;;;;;;;;
mono;23;m;704;95;740;84;;37,64306045;;;;;;;;;;;
mono;23;m;711;94;743;83;;33,83784863;;;;;;;;;;;
mono;23;m;719;93;746;82;;29,15475947;;;;;;;;;;;
mono;23;m;726;92;750;82;;26;;;;;;;;;;;
mono;23;m;734;92;751;82;;19,72308292;;;;;;;;;;;
mono;23;m;741;91;755;82;;16,64331698;;;;;;;;;;;
mono;23;m;749;91;758;81;;13,45362405;;;;;;;;;;;
mono;23;m;756;91;760;81;;10,77032961;;;;;;;;;;;
mono;23;m;764;91;764;80;;11;;;;;;;;;;;
mono;23;m;771;91;767;80;;11,70469991;;;;;;;;;;;
mono;23;m;778;91;771;80;;13,03840481;;;;;;;;;;;
mono;23;m;785;91;772;80;;17,02938637;;;;;;;;;;;
mono;23;m;792;91;775;80;;20,24845673;;;;;;;;;;;
mono;23;m;798;92;779;80;;22,47220505;;;;;;;;;;;
mono;23;m;805;92;782;80;;25,94224354;;;;;;;;;;;
mono;23;m;812;93;784;81;;30,46309242;;;;;;;;;;;
mono;23;m;819;94;789;81;;32,69556545;;;;;;;;;;;
mono;23;m;825;96;793;82;;34,92849839;;;;;;;;;;;
mono;23;m;832;97;797;82;;38,07886553;;;;;;;;;;;
mono;23;m;839;99;800;82;;42,54409477;;;;;;;;;;;
mono;23;m;845;100;804;83;;44,38468204;;;;;;;;;;;
mono;23;m;852;102;809;83;;47,01063709;;;;;;;;;;;
mono;23;m;859;105;816;84;;47,85394446;;;;;;;;;;;
mono;23;m;865;107;819;84;;51,42956348;;;;;;;;;;;
mono;23;m;871;110;827;85;;50,60632372;;;;;;;;;;;
mono;23;m;878;112;835;87;;49,73932046;;;;;;;;;;;
mono;23;m;884;115;843;89;;48,54894438;;;;;;;;;;;
mono;23;m;890;118;847;90;;51,31276644;;;;;;;;;;;
mono;23;m;896;122;857;92;;49,2036584;;;;;;;;;;;
mono;23;m;903;125;866;94;;48,27007354;;;;;;;;;;;
mono;23;m;909;129;877;97;;45,254834;;;;;;;;;;;
mono;23;m;914;133;881;98;;48,10405388;;;;;;;;;;;
mono;23;m;920;137;890;102;;46,09772229;;;;;;;;;;;
mono;23;m;926;141;899;106;;44,20407221;;;;;;;;;;;
mono;23;m;932;145;905;109;;45;;;;;;;;;;;
mono;23;m;937;150;914;113;;43,56604182;;;;;;;;;;;
mono;23;m;943;154;923;119;;40,31128874;;;;;;;;;;;
mono;23;m;948;159;931;124;;38,91015292;;;;;;;;;;;
mono;23;m;953;164;936;128;;39,81205847;;;;;;;;;;;
mono;23;m;958;169;945;135;;36,40054945;;;;;;;;;;;
mono;23;m;963;175;953;142;;34,4818793;;;;;;;;;;;
mono;23;m;968;180;960;149;;32,01562119;;;;;;;;;;;
mono;23;m;973;185;964;153;;33,24154028;;;;;;;;;;;
mono;23;m;977;191;973;161;;30,2654919;;;;;;;;;;;
mono;23;m;982;197;979;168;;29,15475947;;;;;;;;;;;
mono;23;m;986;203;986;174;;29;;;;;;;;;;;
mono;23;m;990;209;989;177;;32,01562119;;;;;;;;;;;
mono;23;m;994;215;996;185;;30,06659276;;;;;;;;;;;
mono;23;m;998;221;1002;192;;29,27456234;;;;;;;;;;;
mono;23;m;1002;228;1007;199;;29,42787794;;;;;;;;;;;
mono;23;m;1005;234;1010;204;;30,41381265;;;;;;;;;;;
mono;23;m;1009;241;1014;213;;28,44292531;;;;;;;;;;;
mono;23;m;1012;248;1019;223;;25,96150997;;;;;;;;;;;
mono;23;m;1015;254;1023;232;;23,40939982;;;;;;;;;;;
mono;23;m;1018;261;1024;236;;25,70992026;;;;;;;;;;;
mono;23;m;1021;268;1027;247;;21,84032967;;;;;;;;;;;
mono;23;m;1023;275;1031;260;;17;;;;;;;;;;;
mono;23;m;1026;282;1032;266;;17,08800749;;;;;;;;;;;
mono;23;m;1028;290;1037;281;;12,72792206;;;;;;;;;;;
mono;23;m;1030;297;1040;294;;10,44030651;;;;;;;;;;;
mono;23;m;1032;304;1043;308;;11,70469991;;;;;;;;;;;
mono;23;m;1034;311;1045;315;;11,70469991;;;;;;;;;;;
mono;23;m;1035;319;1047;326;;13,89244399;;;;;;;;;;;
mono;23;m;1037;326;1049;341;;19,20937271;;;;;;;;;;;
mono;23;m;1038;334;1051;354;;23,85372088;;;;;;;;;;;
mono;23;m;1039;341;1051;361;;23,32380758;;;;;;;;;;;
mono;23;m;1040;349;1052;375;;28,63564213;;;;;;;;;;;
mono;23;m;1041;356;1052;387;;32,89376841;;;;;;;;;;;
mono;23;m;1041;364;1052;399;;36,68787266;;;;;;;;;;;
mono;23;m;1041;371;1052;405;;35,73513677;;;;;;;;;;;
mono;23;m;1041;378;1051;415;;38,32753579;;;;;;;;;;;
mono;23;m;1040;385;1049;422;;38,07886553;;;;;;;;;;;
mono;23;m;1039;391;1047;430;;39,81205847;;;;;;;;;;;
mono;23;m;1038;398;1046;435;;37,85498646;;;;;;;;;;;
mono;23;m;1036;405;1043;443;;38,63935817;;;;;;;;;;;
mono;23;m;1035;412;1041;450;;38,47076812;;;;;;;;;;;
mono;23;m;1033;419;1037;458;;39,20459157;;;;;;;;;;;
mono;23;m;1031;425;1035;462;;37,21558813;;;;;;;;;;;
mono;23;m;1029;432;1031;470;;38,05259518;;;;;;;;;;;
mono;23;m;1027;439;1028;476;;37,01351105;;;;;;;;;;;
mono;23;m;1025;445;1023;482;;37,05401463;;;;;;;;;;;
mono;23;m;1022;452;1020;487;;35,05709629;;;;;;;;;;;
mono;23;m;1020;458;1015;495;;37,33630941;;;;;;;;;;;
mono;23;m;1017;465;1010;503;;38,63935817;;;;;;;;;;;
mono;23;m;1014;471;1008;506;;35,51056181;;;;;;;;;;;
mono;23;m;1011;478;1002;513;;36,138622;;;;;;;;;;;
mono;23;m;1008;484;997;520;;37,64306045;;;;;;;;;;;
mono;23;m;1004;490;991;527;;39,2173431;;;;;;;;;;;
mono;23;m;1000;496;989;531;;36,68787266;;;;;;;;;;;
mono;23;m;997;502;984;536;;36,40054945;;;;;;;;;;;
mono;23;m;993;508;980;540;;34,53983208;;;;;;;;;;;
mono;23;m;989;514;975;545;;34,0147027;;;;;;;;;;;
mono;23;m;985;520;972;548;;30,87069808;;;;;;;;;;;
mono;23;m;980;526;967;555;;31,78049716;;;;;;;;;;;
mono;23;m;976;532;960;563;;34,88552709;;;;;;;;;;;
mono;23;m;971;537;955;569;;35,77708764;;;;;;;;;;;
mono;23;m;966;542;952;571;;32,20248438;;;;;;;;;;;
mono;23;m;961;548;945;579;;34,88552709;;;;;;;;;;;
mono;23;m;956;553;935;588;;40,81666326;;;;;;;;;;;
mono;23;m;951;558;928;595;;43,56604182;;;;;;;;;;;
mono;23;m;946;563;925;598;;40,81666326;;;;;;;;;;;
mono;23;m;941;568;918;603;;41,88078318;;;;;;;;;;;
mono;23;m;935;572;909;611;;46,87216658;;;;;;;;;;;
mono;23;m;930;577;896;622;;56,40035461;;;;;;;;;;;
mono;23;m;924;582;892;625;;53,60037313;;;;;;;;;;;
mono;23;m;918;586;884;631;;56,40035461;;;;;;;;;;;
mono;23;m;913;590;877;635;;57,62811814;;;;;;;;;;;
mono;23;m;907;594;871;638;;56,85068161;;;;;;;;;;;
mono;23;m;901;598;868;640;;53,41348144;;;;;;;;;;;
mono;23;m;895;602;864;642;;50,60632372;;;;;;;;;;;
mono;23;m;888;605;860;643;;47,20169488;;;;;;;;;;;
mono;23;m;882;609;856;644;;43,60045871;;;;;;;;;;;
mono;23;m;876;612;854;645;;39,66106403;;;;;;;;;;;
mono;23;m;869;615;851;646;;35,84689666;;;;;;;;;;;
