cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;;;;;
mono;20;m;496;298;540;458;;165,9397481;;;;;;;;;;;
mono;20;m;498;291;537;448;;161,7714437;;;;;;;;;;;
mono;20;m;499;284;533;438;;157,708592;;;;;;;;;;;
mono;20;m;501;277;532;434;;160,0312469;;;;;;;;;;;
mono;20;m;503;269;527;420;;152,8953891;;;;;;;;;;;
mono;20;m;506;263;526;415;;153,3101432;;;;;;;;;;;
mono;20;m;508;256;524;404;;148,8623525;;;;;;;;;;;
mono;20;m;511;249;522;396;;147,4109901;;;;;;;;;;;
mono;20;m;514;242;520;388;;146,1232357;;;;;;;;;;;
mono;20;m;517;235;518;380;;145,0034482;;;;;;;;;;;
mono;20;m;520;229;516;374;;145,0551619;;;;;;;;;;;
mono;20;m;523;223;514;366;;143,2829369;;;;;;;;;;;
mono;20;m;527;216;511;359;;143,8923209;;;;;;;;;;;
mono;20;m;531;210;510;353;;144,5337331;;;;;;;;;;;
mono;20;m;535;204;508;347;;145,5266299;;;;;;;;;;;
mono;20;m;539;198;506;341;;146,7583047;;;;;;;;;;;
mono;20;m;543;192;505;336;;148,9295135;;;;;;;;;;;
mono;20;m;547;186;505;333;;152,8823077;;;;;;;;;;;
mono;20;m;552;181;504;326;;152,7383383;;;;;;;;;;;
mono;20;m;557;176;503;320;;153,7920674;;;;;;;;;;;
mono;20;m;562;170;503;314;;155,6181223;;;;;;;;;;;
mono;20;m;567;165;503;307;;155,7562198;;;;;;;;;;;
mono;20;m;572;160;503;301;;156,9777054;;;;;;;;;;;
mono;20;m;577;155;503;292;;155,7080602;;;;;;;;;;;
mono;20;m;583;151;505;282;;152,4631103;;;;;;;;;;;
mono;20;m;588;146;507;272;;149,7898528;;;;;;;;;;;
mono;20;m;594;142;509;261;;146,2395295;;;;;;;;;;;
mono;20;m;600;137;511;251;;144,6271067;;;;;;;;;;;
mono;20;m;606;133;516;240;;139,8177385;;;;;;;;;;;
mono;20;m;612;130;521;229;;134,4693274;;;;;;;;;;;
mono;20;m;618;126;525;218;;130,8166656;;;;;;;;;;;
mono;20;m;624;122;531;206;;125,3195914;;;;;;;;;;;
mono;20;m;631;119;534;199;;125,7338459;;;;;;;;;;;
mono;20;m;637;116;540;187;;120,2081528;;;;;;;;;;;
mono;20;m;644;113;546;177;;117,0469991;;;;;;;;;;;
mono;20;m;651;110;552;168;;114,7388339;;;;;;;;;;;
mono;20;m;658;107;556;161;;115,4123044;;;;;;;;;;;
mono;20;m;665;105;560;154;;115,8706175;;;;;;;;;;;
mono;20;m;672;103;565;148;;116,0775603;;;;;;;;;;;
mono;20;m;679;101;571;141;;115,1694404;;;;;;;;;;;
mono;20;m;686;99;578;133;;113,2254388;;;;;;;;;;;
mono;20;m;693;97;584;127;;113,0530849;;;;;;;;;;;
mono;20;m;700;96;589;122;;114,0043859;;;;;;;;;;;
mono;20;m;708;95;594;117;;116,1034022;;;;;;;;;;;
mono;20;m;715;93;596;116;;121,2023102;;;;;;;;;;;
mono;20;m;722;93;602;113;;121,6552506;;;;;;;;;;;
mono;20;m;730;92;610;109;;121,1981848;;;;;;;;;;;
mono;20;m;737;91;616;106;;121,9262072;;;;;;;;;;;
mono;20;m;745;91;622;103;;123,5839795;;;;;;;;;;;
mono;20;m;752;91;630;101;;122,40915;;;;;;;;;;;
mono;20;m;760;91;638;98;;122,2006547;;;;;;;;;;;
mono;20;m;767;91;645;96;;122,102416;;;;;;;;;;;
mono;20;m;774;91;651;94;;123,0365799;;;;;;;;;;;
mono;20;m;781;91;660;92;;121,0041322;;;;;;;;;;;
mono;20;m;788;91;669;90;;119,0042016;;;;;;;;;;;
mono;20;m;795;92;677;88;;118,0677771;;;;;;;;;;;
mono;20;m;802;92;684;86;;118,1524439;;;;;;;;;;;
mono;20;m;808;93;692;86;;116,211015;;;;;;;;;;;
mono;20;m;815;94;700;86;;115,277925;;;;;;;;;;;
mono;20;m;822;95;704;85;;118,4229707;;;;;;;;;;;
mono;20;m;829;96;710;84;;119,6035117;;;;;;;;;;;
mono;20;m;835;98;719;84;;116,8417734;;;;;;;;;;;
mono;20;m;842;99;723;84;;119,9416525;;;;;;;;;;;
mono;20;m;849;101;730;84;;120,2081528;;;;;;;;;;;
mono;20;m;855;103;736;84;;120,5072612;;;;;;;;;;;
mono;20;m;862;106;743;84;;121,0165278;;;;;;;;;;;
mono;20;m;868;108;749;83;;121,5976973;;;;;;;;;;;
mono;20;m;874;111;757;83;;120,3037822;;;;;;;;;;;
mono;20;m;881;114;763;83;;122,0040983;;;;;;;;;;;
mono;20;m;887;117;769;83;;122,8006515;;;;;;;;;;;
mono;20;m;893;120;774;83;;124,6194206;;;;;;;;;;;
mono;20;m;899;123;779;84;;126,1784451;;;;;;;;;;;
mono;20;m;905;127;786;85;;126,1942946;;;;;;;;;;;
mono;20;m;911;131;789;85;;130,3840481;;;;;;;;;;;
mono;20;m;917;135;795;86;;131,4724306;;;;;;;;;;;
mono;20;m;923;139;800;88;;133,1540461;;;;;;;;;;;
mono;20;m;929;143;805;89;;135,2479205;;;;;;;;;;;
mono;20;m;934;147;810;90;;136,4734406;;;;;;;;;;;
mono;20;m;940;152;818;92;;135,9558752;;;;;;;;;;;
mono;20;m;945;157;824;94;;136,4184738;;;;;;;;;;;
mono;20;m;950;162;829;96;;137,8296049;;;;;;;;;;;
mono;20;m;955;167;835;98;;138,4232639;;;;;;;;;;;
mono;20;m;961;172;841;101;;139,4309865;;;;;;;;;;;
mono;20;m;965;177;848;103;;138,4377116;;;;;;;;;;;
mono;20;m;970;183;851;104;;142,8355698;;;;;;;;;;;
mono;20;m;975;188;858;108;;141,7356695;;;;;;;;;;;
mono;20;m;979;194;861;110;;144,8447445;;;;;;;;;;;
mono;20;m;984;200;867;113;;145,8012346;;;;;;;;;;;
mono;20;m;988;206;874;117;;144,6271067;;;;;;;;;;;
mono;20;m;992;212;881;121;;143,5339681;;;;;;;;;;;
mono;20;m;996;218;888;124;;143,1782106;;;;;;;;;;;
mono;20;m;1000;224;894;128;;143,0104891;;;;;;;;;;;
mono;20;m;1003;231;899;133;;142,8985654;;;;;;;;;;;
mono;20;m;1007;237;906;139;;140,7302384;;;;;;;;;;;
mono;20;m;1010;244;913;144;;139,3161871;;;;;;;;;;;
mono;20;m;1013;251;918;148;;140,121376;;;;;;;;;;;
mono;20;m;1016;258;923;153;;140,2640367;;;;;;;;;;;
mono;20;m;1019;265;929;159;;139,0539464;;;;;;;;;;;
mono;20;m;1022;272;932;162;;142,126704;;;;;;;;;;;
mono;20;m;1024;279;939;168;;139,8070098;;;;;;;;;;;
mono;20;m;1027;286;945;172;;140,4279175;;;;;;;;;;;
mono;20;m;1029;293;951;179;;138,1303732;;;;;;;;;;;
mono;20;m;1031;300;954;181;;141,7391971;;;;;;;;;;;
mono;20;m;1033;308;959;186;;142,6884719;;;;;;;;;;;
mono;20;m;1035;315;964;192;;142,0211252;;;;;;;;;;;
mono;20;m;1036;322;970;196;;142,2392351;;;;;;;;;;;
mono;20;m;1037;330;975;201;;143,1258188;;;;;;;;;;;
mono;20;m;1039;337;980;206;;143,6732404;;;;;;;;;;;
mono;20;m;1040;345;984;211;;145,2308507;;;;;;;;;;;
mono;20;m;1040;352;989;218;;143,3771251;;;;;;;;;;;
mono;20;m;1041;360;992;224;;144,5579469;;;;;;;;;;;
mono;20;m;1041;367;994;226;;148,62705;;;;;;;;;;;
mono;20;m;1041;374;998;232;;148,3677863;;;;;;;;;;;
mono;20;m;1040;381;1002;237;;148,9295135;;;;;;;;;;;
mono;20;m;1039;388;1006;242;;149,6829984;;;;;;;;;;;
mono;20;m;1038;395;1009;248;;149,8332406;;;;;;;;;;;
mono;20;m;1037;401;1012;253;;150,0966355;;;;;;;;;;;
mono;20;m;1036;408;1015;258;;151,4628667;;;;;;;;;;;
mono;20;m;1034;415;1019;263;;152,7383383;;;;;;;;;;;
mono;20;m;1032;422;1022;268;;154,3243338;;;;;;;;;;;
mono;20;m;1031;428;1026;273;;155,0806242;;;;;;;;;;;
mono;20;m;1028;435;1030;279;;156,01282;;;;;;;;;;;
mono;20;m;1026;442;1034;285;;157,2036895;;;;;;;;;;;
mono;20;m;1024;448;1037;290;;158,533908;;;;;;;;;;;
mono;20;m;1021;455;1039;295;;161,0093165;;;;;;;;;;;
mono;20;m;1019;461;1040;298;;164,3471935;;;;;;;;;;;
mono;20;m;1016;468;1042;303;;167,0359243;;;;;;;;;;;
mono;20;m;1013;474;1046;310;;167,2871782;;;;;;;;;;;
mono;20;m;1009;481;1047;313;;172,244013;;;;;;;;;;;
mono;20;m;1006;487;1049;318;;174,3846324;;;;;;;;;;;
mono;20;m;1002;493;1051;324;;175,9602228;;;;;;;;;;;
mono;20;m;999;499;1052;330;;177,1157813;;;;;;;;;;;
mono;20;m;995;505;1054;337;;178,058979;;;;;;;;;;;
mono;20;m;991;511;1055;346;;176,9773997;;;;;;;;;;;
mono;20;m;987;517;1055;355;;175,6929139;;;;;;;;;;;
mono;20;m;983;523;1055;365;;173,6317943;;;;;;;;;;;
mono;20;m;978;529;1054;376;;170,8361788;;;;;;;;;;;
mono;20;m;974;534;1053;386;;167,7647162;;;;;;;;;;;
mono;20;m;969;540;1053;392;;170,1763791;;;;;;;;;;;
mono;20;m;964;545;1051;403;;166,5322792;;;;;;;;;;;
mono;20;m;959;550;1048;414;;162,5330736;;;;;;;;;;;
mono;20;m;954;555;1047;423;;161,4713597;;;;;;;;;;;
mono;20;m;949;560;1046;432;;160,6019925;;;;;;;;;;;
mono;20;m;944;565;1045;440;;160,7046981;;;;;;;;;;;
mono;20;m;938;570;1043;446;;162,4838454;;;;;;;;;;;
mono;20;m;933;575;1042;453;;163,6001222;;;;;;;;;;;
mono;20;m;927;579;1040;459;;164,8302157;;;;;;;;;;;
mono;20;m;921;584;1038;465;;166,8831927;;;;;;;;;;;
mono;20;m;916;588;1036;471;;167,5977327;;;;;;;;;;;
mono;20;m;910;592;1034;476;;169,7998822;;;;;;;;;;;
mono;20;m;904;596;1032;478;;174,0919297;;;;;;;;;;;
mono;20;m;898;600;1029;485;;174,3158054;;;;;;;;;;;
mono;20;m;892;603;1028;488;;178,1039023;;;;;;;;;;;
mono;20;m;885;607;1026;494;;180,69311;;;;;;;;;;;
mono;20;m;879;610;1024;498;;183,2184489;;;;;;;;;;;
mono;20;m;873;613;1021;503;;184,4017353;;;;;;;;;;;
mono;20;m;866;616;1019;508;;187,2778684;;;;;;;;;;;
mono;20;m;860;619;1015;513;;187,7791256;;;;;;;;;;;
mono;20;m;853;622;1013;519;;190,2866259;;;;;;;;;;;
mono;20;m;847;624;1009;525;;189,855208;;;;;;;;;;;
mono;20;m;840;627;1006;531;;191,760267;;;;;;;;;;;
mono;20;m;834;629;1001;537;;190,664627;;;;;;;;;;;
mono;20;m;827;631;1000;540;;195,4737834;;;;;;;;;;;
mono;20;m;820;633;992;551;;190,5465822;;;;;;;;;;;
mono;20;m;813;635;990;555;;194,2395428;;;;;;;;;;;
mono;20;m;807;636;986;562;;193,6930561;;;;;;;;;;;
mono;20;m;800;637;981;569;;193,3520106;;;;;;;;;;;
mono;20;m;793;639;975;574;;193,2588937;;;;;;;;;;;
mono;20;m;786;640;970;580;;193,5355265;;;;;;;;;;;
mono;20;m;779;640;965;585;;193,9613364;;;;;;;;;;;
mono;20;m;773;641;961;589;;195,0589654;;;;;;;;;;;
mono;20;m;766;641;957;593;;196,9390769;;;;;;;;;;;
mono;20;m;758;641;951;596;;198,1766888;;;;;;;;;;;
mono;20;m;750;640;945;601;;198,861761;;;;;;;;;;;
mono;20;m;743;639;937;605;;196,9568481;;;;;;;;;;;
mono;20;m;735;638;929;609;;196,1555505;;;;;;;;;;;
mono;20;m;728;637;923;611;;196,7256974;;;;;;;;;;;
mono;20;m;720;636;912;616;;193,0388562;;;;;;;;;;;
mono;20;m;713;634;902;620;;189,5178092;;;;;;;;;;;
mono;20;m;706;632;892;625;;186,1316738;;;;;;;;;;;
mono;20;m;698;631;881;629;;183,0109286;;;;;;;;;;;
mono;20;m;691;629;871;634;;180,0694311;;;;;;;;;;;
mono;20;m;684;626;858;638;;174,4133022;;;;;;;;;;;
mono;20;m;677;624;848;642;;171,9447586;;;;;;;;;;;
mono;20;m;670;621;838;645;;169,7056275;;;;;;;;;;;
mono;20;m;663;619;825;648;;164,5752108;;;;;;;;;;;
mono;20;m;656;616;815;650;;162,5945879;;;;;;;;;;;
mono;20;m;649;613;805;652;;160,8011194;;;;;;;;;;;
mono;20;m;642;609;794;654;;158,5212919;;;;;;;;;;;
mono;20;m;636;606;783;654;;154,6382876;;;;;;;;;;;
mono;20;m;629;602;773;655;;153,4438008;;;;;;;;;;;
mono;20;m;623;599;767;655;;154,5056633;;;;;;;;;;;
mono;20;m;616;595;757;656;;153,6294243;;;;;;;;;;;
mono;20;m;610;591;748;656;;152,5417976;;;;;;;;;;;
mono;20;m;604;587;736;657;;149,4121816;;;;;;;;;;;
mono;20;m;598;583;727;657;;148,7178537;;;;;;;;;;;
mono;20;m;592;578;718;657;;148,7178537;;;;;;;;;;;
mono;20;m;587;574;708;657;;146,7310465;;;;;;;;;;;
mono;20;m;581;569;699;656;;146,6049112;;;;;;;;;;;
mono;20;m;576;564;691;655;;146,6492414;;;;;;;;;;;
mono;20;m;570;559;683;653;;146,9863939;;;;;;;;;;;
mono;20;m;565;554;673;651;;145,1654229;;;;;;;;;;;
mono;20;m;560;549;665;649;;145;;;;;;;;;;;
mono;20;m;555;544;657;647;;144,9586148;;;;;;;;;;;
mono;20;m;551;538;654;644;;147,8005413;;;;;;;;;;;
mono;20;m;546;533;645;641;;146,5093854;;;;;;;;;;;
mono;20;m;542;527;638;636;;145,2480637;;;;;;;;;;;
mono;20;m;538;522;630;631;;142,6359001;;;;;;;;;;;
mono;20;m;534;516;624;626;;142,126704;;;;;;;;;;;
mono;20;m;530;510;617;620;;140,2462121;;;;;;;;;;;
mono;20;m;526;504;610;614;;138,4052022;;;;;;;;;;;
mono;20;m;522;498;603;609;;137,4117899;;;;;;;;;;;
mono;20;m;519;492;597;603;;135,6650287;;;;;;;;;;;
mono;20;m;516;485;590;596;;133,4053972;;;;;;;;;;;
mono;20;m;513;479;583;589;;130,3840481;;;;;;;;;;;
mono;20;m;510;473;576;581;;126,5701387;;;;;;;;;;;
mono;20;m;508;466;573;577;;128,6312559;;;;;;;;;;;
mono;20;m;505;460;564;564;;119,5700631;;;;;;;;;;;
mono;20;m;503;453;561;561;;122,5887434;;;;;;;;;;;
mono;20;m;501;447;555;552;;118,0720119;;;;;;;;;;;
mono;20;m;499;440;546;538;;108,6876258;;;;;;;;;;;
mono;20;m;497;434;543;533;;109,1650127;;;;;;;;;;;
mono;20;m;496;427;538;524;;105,7024125;;;;;;;;;;;
mono;20;m;495;420;534;514;;101,7693471;;;;;;;;;;;
mono;20;m;494;413;530;504;;97,86214794;;;;;;;;;;;
mono;20;m;493;407;527;495;;94,33981132;;;;;;;;;;;
mono;20;m;492;400;523;487;;92,35799911;;;;;;;;;;;
mono;20;m;491;393;520;478;;89,81091248;;;;;;;;;;;
mono;20;m;491;386;516;469;;86,68333173;;;;;;;;;;;
mono;20;m;491;379;513;459;;82,96987405;;;;;;;;;;;
mono;20;m;491;373;512;454;;83,67795409;;;;;;;;;;;
mono;20;m;491;366;510;440;;76,40026178;;;;;;;;;;;
mono;20;m;491;358;509;436;;80,04998438;;;;;;;;;;;
mono;20;m;491;351;508;427;;77,87810989;;;;;;;;;;;
mono;20;m;491;343;507;418;;76,68767828;;;;;;;;;;;
mono;20;m;492;336;506;409;;74,33034374;;;;;;;;;;;
mono;20;m;492;328;505;399;;72,18032973;;;;;;;;;;;
mono;20;m;493;321;505;390;;70,03570518;;;;;;;;;;;
mono;20;m;494;313;505;380;;67,89698079;;;;;;;;;;;
mono;20;m;495;306;505;372;;66,75327707;;;;;;;;;;;
mono;20;m;496;298;505;364;;66,61080993;;;;;;;;;;;
mono;20;m;498;291;505;355;;64,38167441;;;;;;;;;;;
mono;20;m;499;284;505;351;;67,26812024;;;;;;;;;;;
mono;20;m;501;277;506;343;;66,18912297;;;;;;;;;;;
mono;20;m;503;270;506;336;;66,06814664;;;;;;;;;;;
mono;20;m;506;263;507;328;;65,00769185;;;;;;;;;;;
mono;20;m;508;256;507;320;;64,00781202;;;;;;;;;;;
mono;20;m;511;249;508;313;;64,07027392;;;;;;;;;;;
mono;20;m;514;242;509;306;;64,19501538;;;;;;;;;;;
mono;20;m;517;236;510;299;;63,38769597;;;;;;;;;;;
mono;20;m;520;229;510;292;;63,78871374;;;;;;;;;;;
mono;20;m;523;223;511;284;;62,16912417;;;;;;;;;;;
mono;20;m;527;217;512;276;;60,87692502;;;;;;;;;;;
mono;20;m;530;210;515;268;;59,9082632;;;;;;;;;;;
mono;20;m;534;204;517;260;;58,52349955;;;;;;;;;;;
mono;20;m;538;198;519;252;;57,24508713;;;;;;;;;;;
mono;20;m;543;192;521;245;;57,38466694;;;;;;;;;;;
mono;20;m;547;187;522;241;;59,50630219;;;;;;;;;;;
mono;20;m;552;181;525;234;;59,48108943;;;;;;;;;;;
mono;20;m;556;176;528;226;;57,30619513;;;;;;;;;;;
mono;20;m;561;171;530;219;;57,14017851;;;;;;;;;;;
mono;20;m;566;165;533;213;;58,24946352;;;;;;;;;;;
mono;20;m;572;160;536;206;;58,41232747;;;;;;;;;;;
mono;20;m;577;155;539;200;;58,89821729;;;;;;;;;;;
mono;20;m;582;151;543;193;;57,31491952;;;;;;;;;;;
mono;20;m;588;146;547;188;;58,69412236;;;;;;;;;;;
mono;20;m;594;142;551;182;;58,72818744;;;;;;;;;;;
mono;20;m;600;138;555;176;;58,89821729;;;;;;;;;;;
mono;20;m;605;134;559;171;;59,03388857;;;;;;;;;;;
mono;20;m;612;130;561;168;;63,60031446;;;;;;;;;;;
mono;20;m;618;126;565;164;;65,21502894;;;;;;;;;;;
mono;20;m;624;123;570;159;;64,89992296;;;;;;;;;;;
mono;20;m;631;119;574;154;;66,88796603;;;;;;;;;;;
mono;20;m;637;116;579;151;;67,74215822;;;;;;;;;;;
mono;20;m;644;113;584;147;;68,9637586;;;;;;;;;;;
mono;20;m;651;110;588;144;;71,58910532;;;;;;;;;;;
mono;20;m;657;108;592;141;;72,89718787;;;;;;;;;;;
mono;20;m;664;105;596;138;;75,58438992;;;;;;;;;;;
mono;20;m;671;103;601;134;;76,55716818;;;;;;;;;;;
mono;20;m;678;101;606;131;;78;;;;;;;;;;;
mono;20;m;685;99;611;129;;79,84985911;;;;;;;;;;;
mono;20;m;693;97;613;128;;85,79627032;;;;;;;;;;;
mono;20;m;700;96;617;126;;88,25531145;;;;;;;;;;;
mono;20;m;707;95;624;122;;87,2811549;;;;;;;;;;;
mono;20;m;715;94;629;120;;89,84430978;;;;;;;;;;;
mono;20;m;722;93;632;119;;93,68030743;;;;;;;;;;;
mono;20;m;729;92;638;117;;94,3716059;;;;;;;;;;;
mono;20;m;737;91;643;115;;97,01546269;;;;;;;;;;;
mono;20;m;745;91;647;113;;100,4390362;;;;;;;;;;;
mono;20;m;752;91;652;110;;101,7889974;;;;;;;;;;;
mono;20;m;760;91;657;108;;104,3934864;;;;;;;;;;;
mono;20;m;767;91;663;106;;105,0761629;;;;;;;;;;;
mono;20;m;774;91;669;104;;105,8017013;;;;;;;;;;;
mono;20;m;781;91;675;102;;106,5692263;;;;;;;;;;;
mono;20;m;788;91;680;101;;108,4619749;;;;;;;;;;;
mono;20;m;794;92;685;99;;109,2245394;;;;;;;;;;;
mono;20;m;801;92;688;98;;113,1591799;;;;;;;;;;;
mono;20;m;808;93;694;97;;114,0701539;;;;;;;;;;;
mono;20;m;815;94;701;96;;114,0175425;;;;;;;;;;;
mono;20;m;822;95;706;95;;116;;;;;;;;;;;
mono;20;m;828;96;711;95;;117,0042734;;;;;;;;;;;
mono;20;m;835;98;715;95;;120,0374941;;;;;;;;;;;
mono;20;m;842;99;721;95;;121,0660976;;;;;;;;;;;
mono;20;m;848;101;728;94;;120,2039933;;;;;;;;;;;
mono;20;m;855;103;734;93;;121,4125199;;;;;;;;;;;
mono;20;m;861;106;740;92;;121,8072247;;;;;;;;;;;
mono;20;m;868;108;745;92;;124,036285;;;;;;;;;;;
mono;20;m;874;111;753;91;;122,6417547;;;;;;;;;;;
mono;20;m;880;114;757;91;;125,1319304;;;;;;;;;;;
mono;20;m;887;117;767;91;;122,7843638;;;;;;;;;;;
mono;20;m;893;120;773;91;;123,454445;;;;;;;;;;;
mono;20;m;899;123;777;91;;126,1269202;;;;;;;;;;;
mono;20;m;905;127;784;92;;125,9603112;;;;;;;;;;;
mono;20;m;911;130;790;93;;126,5306287;;;;;;;;;;;
mono;20;m;917;134;796;95;;127,1298549;;;;;;;;;;;
mono;20;m;923;138;802;96;;128,082005;;;;;;;;;;;
mono;20;m;928;143;808;97;;128,5145906;;;;;;;;;;;
mono;20;m;934;147;816;98;;127,7693234;;;;;;;;;;;
mono;20;m;939;152;823;99;;127,5343091;;;;;;;;;;;
mono;20;m;945;156;830;101;;127,4754878;;;;;;;;;;;
mono;20;m;950;161;836;103;;127,9062156;;;;;;;;;;;
mono;20;m;955;166;846;104;;125,399362;;;;;;;;;;;
mono;20;m;960;171;850;105;;128,2809417;;;;;;;;;;;
mono;20;m;965;177;857;107;;128,7012043;;;;;;;;;;;
mono;20;m;970;182;865;109;;127,8827588;;;;;;;;;;;
mono;20;m;975;188;874;112;;126,4001582;;;;;;;;;;;
mono;20;m;979;194;884;115;;123,5556555;;;;;;;;;;;
mono;20;m;983;199;891;117;;123,239604;;;;;;;;;;;
mono;20;m;988;205;899;120;;123,0690863;;;;;;;;;;;
mono;20;m;992;212;907;124;;122,3478647;;;;;;;;;;;
mono;20;m;996;218;914;129;;121,0165278;;;;;;;;;;;
mono;20;m;999;224;921;134;;119,0965994;;;;;;;;;;;
mono;20;m;1003;231;929;141;;116,5160933;;;;;;;;;;;
mono;20;m;1007;237;937;148;;113,2298547;;;;;;;;;;;
mono;20;m;1010;244;945;154;;111,0180166;;;;;;;;;;;
mono;20;m;1013;250;948;158;;112,6454615;;;;;;;;;;;
mono;20;m;1016;257;955;166;;109,5536398;;;;;;;;;;;
mono;20;m;1019;264;961;174;;107,0700705;;;;;;;;;;;
mono;20;m;1022;271;967;181;;105,4751155;;;;;;;;;;;
mono;20;m;1024;278;973;189;;102,5768005;;;;;;;;;;;
mono;20;m;1027;285;980;196;;100,6479011;;;;;;;;;;;
mono;20;m;1029;293;986;205;;97,94386147;;;;;;;;;;;
mono;20;m;1031;300;993;212;;95,85405573;;;;;;;;;;;
mono;20;m;1033;307;1001;221;;91,76055798;;;;;;;;;;;
mono;20;m;1035;315;1008;230;;89,18520057;;;;;;;;;;;
mono;20;m;1036;322;1014;238;;86,83317338;;;;;;;;;;;
mono;20;m;1037;329;1020;246;;84,72307832;;;;;;;;;;;
mono;20;m;1039;337;1023;251;;87,47571091;;;;;;;;;;;
mono;20;m;1040;344;1029;260;;84,71717653;;;;;;;;;;;
mono;20;m;1040;352;1034;267;;85,21150157;;;;;;;;;;;
mono;20;m;1041;360;1040;276;;84,00595217;;;;;;;;;;;
mono;20;m;1041;367;1043;284;;83,02409289;;;;;;;;;;;
mono;20;m;1041;374;1047;291;;83,21658489;;;;;;;;;;;
mono;20;m;1040;381;1051;299;;82,73451517;;;;;;;;;;;
mono;20;m;1039;388;1053;306;;83,18653737;;;;;;;;;;;
mono;20;m;1038;394;1056;314;;82;;;;;;;;;;;
mono;20;m;1037;401;1058;320;;83,67795409;;;;;;;;;;;
mono;20;m;1036;408;1060;328;;83,52245207;;;;;;;;;;;
mono;20;m;1034;415;1062;336;;83,81527307;;;;;;;;;;;
mono;20;m;1033;421;1063;341;;85,44003745;;;;;;;;;;;
mono;20;m;1031;428;1065;354;;81,43709229;;;;;;;;;;;
mono;20;m;1029;435;1066;363;;80,95060222;;;;;;;;;;;
mono;20;m;1026;441;1066;367;;84,11896338;;;;;;;;;;;
mono;20;m;1024;448;1066;377;;82,49242389;;;;;;;;;;;
mono;20;m;1021;455;1066;386;;82,37718131;;;;;;;;;;;
mono;20;m;1019;461;1065;395;;80,44874144;;;;;;;;;;;
mono;20;m;1016;468;1064;403;;80,80222769;;;;;;;;;;;
mono;20;m;1013;474;1063;412;;79,64923101;;;;;;;;;;;
mono;20;m;1009;480;1062;421;;79,30952024;;;;;;;;;;;
mono;20;m;1006;487;1060;430;;78,51751397;;;;;;;;;;;
mono;20;m;1003;493;1059;439;;77,79460136;;;;;;;;;;;
mono;20;m;999;499;1058;446;;79,30952024;;;;;;;;;;;
mono;20;m;995;505;1057;454;;80,28075735;;;;;;;;;;;
mono;20;m;991;511;1055;463;;80;;;;;;;;;;;
mono;20;m;987;517;1054;467;;83,60023923;;;;;;;;;;;
mono;20;m;983;523;1051;476;;82,66196223;;;;;;;;;;;
mono;20;m;978;528;1048;484;;82,68010643;;;;;;;;;;;
mono;20;m;974;534;1044;494;;80,62257748;;;;;;;;;;;
mono;20;m;969;539;1039;503;;78,71467462;;;;;;;;;;;
mono;20;m;964;545;1034;511;;77,82030583;;;;;;;;;;;
mono;20;m;959;550;1029;520;;76,15773106;;;;;;;;;;;
mono;20;m;954;555;1023;528;;74,09453421;;;;;;;;;;;
mono;20;m;949;560;1018;534;;73,73601562;;;;;;;;;;;
mono;20;m;944;565;1010;544;;69,26037828;;;;;;;;;;;
mono;20;m;939;570;1004;551;;67,72001181;;;;;;;;;;;
mono;20;m;933;575;998;557;;67,44627492;;;;;;;;;;;
mono;20;m;927;579;995;561;;70,34202158;;;;;;;;;;;
mono;20;m;922;583;992;564;;72,53275122;;;;;;;;;;;
mono;20;m;916;588;986;570;;72,277244;;;;;;;;;;;
mono;20;m;910;592;980;575;;72,03471385;;;;;;;;;;;
mono;20;m;904;596;974;581;;71,58910532;;;;;;;;;;;
mono;20;m;898;599;967;587;;70,03570518;;;;;;;;;;;
mono;20;m;892;603;962;592;;70,85901495;;;;;;;;;;;
mono;20;m;886;607;956;597;;70,71067812;;;;;;;;;;;
mono;20;m;879;610;950;602;;71,44928271;;;;;;;;;;;
mono;20;m;873;613;944;606;;71,34423593;;;;;;;;;;;
mono;20;m;867;616;937;611;;70,17834424;;;;;;;;;;;
mono;20;m;860;619;931;616;;71,06335202;;;;;;;;;;;
mono;20;m;854;622;925;620;;71,02816343;;;;;;;;;;;
mono;20;m;847;624;917;624;;70;;;;;;;;;;;
mono;20;m;840;627;914;626;;74,00675645;;;;;;;;;;;
mono;20;m;834;629;906;630;;72,00694411;;;;;;;;;;;
mono;20;m;827;631;899;634;;72,0624729;;;;;;;;;;;
mono;20;m;820;633;890;637;;70,11419257;;;;;;;;;;;
mono;20;m;814;635;882;640;;68,18357573;;;;;;;;;;;
mono;20;m;807;636;874;643;;67,36467917;;;;;;;;;;;
mono;20;m;800;637;867;646;;67,60177512;;;;;;;;;;;
mono;20;m;793;639;857;649;;64,77653896;;;;;;;;;;;
mono;20;m;786;640;850;651;;64,93843238;;;;;;;;;;;
mono;20;m;780;640;842;653;;63,34824386;;;;;;;;;;;
mono;20;m;773;641;834;654;;62,36986452;;;;;;;;;;;
mono;20;m;766;641;825;655;;60,63827174;;;;;;;;;;;
mono;20;m;758;641;817;656;;60,87692502;;;;;;;;;;;
mono;20;m;751;640;813;656;;64,03124237;;;;;;;;;;;
mono;20;m;743;639;805;656;;64,28841264;;;;;;;;;;;
mono;20;m;736;638;795;656;;61,68468205;;;;;;;;;;;
mono;20;m;728;637;786;656;;61,03277808;;;;;;;;;;;
mono;20;m;721;636;779;656;;61,3514466;;;;;;;;;;;
mono;20;m;713;634;769;656;;60,16643583;;;;;;;;;;;
