cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;;
mono;23;m;899;123;860;89;;51,73973328;;;;;;;;
mono;23;m;905;127;862;90;;56,72741841;;;;;;;;
mono;23;m;911;130;866;92;;58,89821729;;;;;;;;
mono;23;m;917;134;871;94;;60,95900262;;;;;;;;
mono;23;m;922;138;875;96;;63,03173804;;;;;;;;
mono;23;m;928;142;878;97;;67,26812024;;;;;;;;
mono;23;m;934;147;883;99;;70,03570518;;;;;;;;
mono;23;m;939;151;887;102;;71,44928271;;;;;;;;
mono;23;m;945;156;889;103;;77,1038261;;;;;;;;
mono;23;m;950;161;893;105;;79,906195;;;;;;;;
mono;23;m;955;166;897;107;;82,73451517;;;;;;;;
mono;23;m;960;171;902;109;;84,89994111;;;;;;;;
mono;23;m;965;177;904;110;;90,60905032;;;;;;;;
mono;23;m;970;182;908;113;;92,76313923;;;;;;;;
mono;23;m;974;188;913;115;;95,13148795;;;;;;;;
mono;23;m;979;193;917;119;;96,54014709;;;;;;;;
mono;23;m;983;199;919;120;;101,6710382;;;;;;;;
mono;23;m;987;205;924;123;;103,406963;;;;;;;;
mono;23;m;992;211;928;127;;105,6030303;;;;;;;;
mono;23;m;995;217;932;132;;105,8017013;;;;;;;;
mono;23;m;999;224;934;134;;111,0180166;;;;;;;;
mono;23;m;1003;230;939;138;;112,0714058;;;;;;;;
mono;23;m;1006;237;944;141;;114,280357;;;;;;;;
mono;23;m;1010;243;948;145;;115,9655121;;;;;;;;
mono;23;m;1013;250;950;146;;121,5935854;;;;;;;;
mono;23;m;1016;257;955;150;;123,1665539;;;;;;;;
mono;23;m;1019;264;958;154;;125,7815567;;;;;;;;
mono;23;m;1022;271;962;158;;127,9413928;;;;;;;;
mono;23;m;1024;278;963;160;;132,8344835;;;;;;;;
mono;23;m;1027;285;968;165;;133,7198564;;;;;;;;
mono;23;m;1029;292;972;168;;136,4734406;;;;;;;;
mono;23;m;1031;299;975;171;;139,7139936;;;;;;;;
mono;23;m;1033;307;976;174;;144,699689;;;;;;;;
mono;23;m;1034;314;980;178;;146,3283978;;;;;;;;
mono;23;m;1036;322;984;182;;149,3452376;;;;;;;;
mono;23;m;1037;329;988;187;;150,2165104;;;;;;;;
mono;23;m;1039;337;990;189;;155,9006094;;;;;;;;
mono;23;m;1040;344;994;194;;156,8948693;;;;;;;;
mono;23;m;1040;352;998;198;;159,6245595;;;;;;;;
mono;23;m;1041;359;1001;200;;163,9542619;;;;;;;;
mono;23;m;1041;367;1005;203;;167,9047349;;;;;;;;
mono;23;m;1041;374;1009;208;;169,0562037;;;;;;;;
mono;23;m;1040;380;1014;213;;169,0118339;;;;;;;;
mono;23;m;1039;387;1016;217;;171,5488269;;;;;;;;
mono;23;m;1038;394;1020;224;;170,9502852;;;;;;;;
mono;23;m;1037;401;1024;230;;171,4934401;;;;;;;;
mono;23;m;1036;408;1026;237;;171,2921481;;;;;;;;
mono;23;m;1034;414;1028;241;;173,104015;;;;;;;;
mono;23;m;1033;421;1032;250;;171,002924;;;;;;;;
mono;23;m;1031;428;1035;257;;171,0467772;;;;;;;;
mono;23;m;1029;435;1037;264;;171,1870322;;;;;;;;
mono;23;m;1026;441;1039;268;;173,4877517;;;;;;;;
mono;23;m;1024;448;1042;278;;170,9502852;;;;;;;;
mono;23;m;1022;454;1044;286;;169,4343531;;;;;;;;
mono;23;m;1019;461;1046;294;;169,168555;;;;;;;;
mono;23;m;1016;467;1047;298;;171,8196729;;;;;;;;
mono;23;m;1013;474;1049;307;;170,8361788;;;;;;;;
mono;23;m;1010;480;1052;316;;169,292646;;;;;;;;
mono;23;m;1006;486;1053;320;;172,5253605;;;;;;;;
mono;23;m;1003;493;1054;329;;171,7469068;;;;;;;;
mono;23;m;999;499;1056;340;;168,9082591;;;;;;;;
mono;23;m;995;505;1057;348;;168,7986967;;;;;;;;
mono;23;m;991;511;1057;351;;173,0780171;;;;;;;;
mono;23;m;987;517;1057;359;;172,8120366;;;;;;;;
mono;23;m;983;522;1057;368;;170,8566651;;;;;;;;
mono;23;m;979;528;1057;376;;170,844959;;;;;;;;
mono;23;m;974;534;1057;379;;175,8237754;;;;;;;;
mono;23;m;969;539;1057;386;;176,5021246;;;;;;;;
mono;23;m;965;544;1057;395;;175,1142484;;;;;;;;
mono;23;m;960;550;1056;403;;175,5704987;;;;;;;;
mono;23;m;955;555;1056;406;;180,0055555;;;;;;;;
mono;23;m;949;560;1056;413;;181,8185909;;;;;;;;
mono;23;m;944;565;1054;421;;181,2070639;;;;;;;;
mono;23;m;939;570;1053;429;;181,3201588;;;;;;;;
mono;23;m;933;574;1053;434;;184,3908891;;;;;;;;
mono;23;m;928;579;1051;441;;184,859406;;;;;;;;
mono;23;m;922;583;1049;448;;185,3483207;;;;;;;;
mono;23;m;916;587;1047;457;;184,5562245;;;;;;;;
mono;23;m;910;591;1046;462;;187,4486596;;;;;;;;
mono;23;m;904;595;1045;469;;189,0952141;;;;;;;;
mono;23;m;898;599;1042;476;;189,3805692;;;;;;;;
mono;23;m;892;603;1040;483;;190,5360858;;;;;;;;
mono;23;m;886;606;1037;488;;191,637679;;;;;;;;
mono;23;m;880;610;1034;497;;191,0104709;;;;;;;;
mono;23;m;873;613;1030;504;;191,1282292;;;;;;;;
mono;23;m;867;616;1029;508;;194,6997689;;;;;;;;
mono;23;m;861;619;1024;518;;191,7550521;;;;;;;;
mono;23;m;854;622;1019;527;;190,3943276;;;;;;;;
mono;23;m;847;624;1015;534;;190,5885621;;;;;;;;
mono;23;m;841;627;1013;537;;194,1236719;;;;;;;;
mono;23;m;834;629;1007;544;;192,7537289;;;;;;;;
mono;23;m;827;631;1002;552;;192,0052083;;;;;;;;
mono;23;m;821;633;998;558;;192,2342321;;;;;;;;
mono;23;m;814;634;996;561;;196,094365;;;;;;;;
mono;23;m;807;636;992;565;;198,1565038;;;;;;;;
mono;23;m;800;637;989;568;;201,2013916;;;;;;;;
mono;23;m;794;639;985;570;;203,0812645;;;;;;;;
mono;23;m;787;640;983;571;;207,7907601;;;;;;;;
mono;23;m;780;640;979;574;;209,6592474;;;;;;;;
mono;23;m;773;641;976;577;;212,8497122;;;;;;;;
mono;23;m;766;641;972;581;;214,5600149;;;;;;;;
mono;23;m;759;641;970;582;;219,0935873;;;;;;;;
mono;23;m;751;640;967;585;;222,8923507;;;;;;;;
mono;23;m;744;640;964;587;;226,2940565;;;;;;;;
mono;23;m;736;638;962;588;;231,4649001;;;;;;;;
mono;23;m;729;637;959;590;;234,7530617;;;;;;;;
mono;23;m;721;636;956;593;;238,9016534;;;;;;;;
mono;23;m;714;634;953;595;;242,1611034;;;;;;;;
mono;23;m;706;633;952;596;;248,7669592;;;;;;;;
mono;23;m;699;631;948;598;;251,1772283;;;;;;;;
mono;23;m;692;629;945;600;;254,6566316;;;;;;;;
mono;23;m;685;626;942;602;;258,11819;;;;;;;;
mono;23;m;677;624;941;603;;264,8339102;;;;;;;;
mono;23;m;670;622;937;605;;267,5406511;;;;;;;;
mono;23;m;663;619;934;607;;271,2655525;;;;;;;;
mono;23;m;657;616;931;610;;274,0656856;;;;;;;;
mono;23;m;650;613;929;611;;279,0071684;;;;;;;;
mono;23;m;643;610;926;613;;283,0159006;;;;;;;;
mono;23;m;636;606;923;616;;287,1741632;;;;;;;;
mono;23;m;630;603;918;618;;288,3903604;;;;;;;;
mono;23;m;623;599;916;619;;293,6818006;;;;;;;;
mono;23;m;617;595;911;620;;295,0610106;;;;;;;;
mono;23;m;611;591;907;622;;297,6188838;;;;;;;;
mono;23;m;605;587;902;623;;299,1738625;;;;;;;;
mono;23;m;599;583;900;624;;303,7795253;;;;;;;;
mono;23;m;593;579;896;625;;306,4718584;;;;;;;;
mono;23;m;587;574;891;626;;308,4153044;;;;;;;;
mono;23;m;582;569;887;628;;310,6541485;;;;;;;;
mono;23;m;576;565;885;628;;315,3569406;;;;;;;;
mono;23;m;571;560;880;628;;316,393742;;;;;;;;
mono;23;m;566;555;874;629;;316,764897;;;;;;;;
mono;23;m;561;550;872;629;;320,8769234;;;;;;;;
mono;23;m;556;544;868;629;;323,3713036;;;;;;;;
mono;23;m;551;539;864;629;;325,6823606;;;;;;;;
mono;23;m;547;533;858;630;;325,7759967;;;;;;;;
mono;23;m;542;528;856;631;;330,4617981;;;;;;;;
mono;23;m;538;522;851;631;;331,4362684;;;;;;;;
mono;23;m;534;516;845;631;;331,581061;;;;;;;;
mono;23;m;530;510;840;631;;332,7777036;;;;;;;;
mono;23;m;526;504;837;631;;335,9315406;;;;;;;;
mono;23;m;523;498;831;632;;335,8868857;;;;;;;;
mono;23;m;519;492;824;632;;335,5964839;;;;;;;;
mono;23;m;516;486;816;632;;333,6405251;;;;;;;;
mono;23;m;513;480;812;632;;335,4176501;;;;;;;;
mono;23;m;510;473;805;633;;335,5964839;;;;;;;;
mono;23;m;508;467;797;633;;333,2821627;;;;;;;;
mono;23;m;505;461;786;632;;328,9407241;;;;;;;;
mono;23;m;503;454;782;632;;330,9456149;;;;;;;;
mono;23;m;501;448;773;632;;328,390012;;;;;;;;
mono;23;m;499;441;763;630;;324,6798423;;;;;;;;
mono;23;m;497;434;752;628;;320,407553;;;;;;;;
mono;23;m;496;428;748;627;;321,099673;;;;;;;;
mono;23;m;495;421;735;625;;314,985714;;;;;;;;
mono;23;m;494;414;724;623;;310,7748381;;;;;;;;
mono;23;m;493;407;719;621;;311,2426706;;;;;;;;
mono;23;m;492;401;706;618;;304,7704054;;;;;;;;
mono;23;m;492;394;694;615;;299,4077487;;;;;;;;
mono;23;m;491;387;682;611;;294,3756104;;;;;;;;
mono;23;m;491;380;675;609;;293,7635103;;;;;;;;
mono;23;m;491;373;661;605;;287,617802;;;;;;;;
mono;23;m;491;366;649;602;;284,0070422;;;;;;;;
mono;23;m;491;359;634;597;;277,6562623;;;;;;;;
mono;23;m;491;351;628;594;;278,9587783;;;;;;;;
mono;23;m;491;344;615;587;;272,8094573;;;;;;;;
mono;23;m;492;336;601;579;;266,3268668;;;;;;;;
mono;23;m;492;329;589;573;;262,5737991;;;;;;;;
mono;23;m;493;321;583;569;;263,8257;;;;;;;;
mono;23;m;494;314;572;560;;258,069758;;;;;;;;
mono;23;m;495;306;562;551;;253,996063;;;;;;;;
mono;23;m;496;299;552;541;;248,394847;;;;;;;;
mono;23;m;498;292;548;535;;248,0907092;;;;;;;;
mono;23;m;499;285;538;522;;240,1874268;;;;;;;;
mono;23;m;501;278;531;510;;233,9316139;;;;;;;;
mono;23;m;503;271;523;496;;225,88714;;;;;;;;
mono;23;m;505;264;521;491;;227,563178;;;;;;;;
mono;23;m;508;257;514;478;;221,081433;;;;;;;;
mono;23;m;510;250;509;464;;214,0023364;;;;;;;;
mono;23;m;513;243;504;452;;209,1936902;;;;;;;;
mono;23;m;516;236;503;446;;210,4019962;;;;;;;;
mono;23;m;520;230;499;434;;205,0780339;;;;;;;;
mono;23;m;523;223;496;423;;201,8142711;;;;;;;;
mono;23;m;526;217;495;417;;202,3882408;;;;;;;;
mono;23;m;530;211;493;404;;196,5146305;;;;;;;;
mono;23;m;534;205;492;394;;193,6104336;;;;;;;;
mono;23;m;538;199;492;381;;187,7232005;;;;;;;;
mono;23;m;542;193;491;375;;189,0105817;;;;;;;;
mono;23;m;547;187;490;365;;186,9037185;;;;;;;;
mono;23;m;551;182;491;353;;181,2208597;;;;;;;;
mono;23;m;556;176;491;341;;177,3414785;;;;;;;;
mono;23;m;561;171;492;336;;178,8463027;;;;;;;;
mono;23;m;566;166;493;324;;174,0488437;;;;;;;;
mono;23;m;571;161;495;313;;169,9411663;;;;;;;;
mono;23;m;576;156;496;303;;167,3588958;;;;;;;;
mono;23;m;582;151;498;298;;169,3074127;;;;;;;;
mono;23;m;587;147;500;287;;164,8302157;;;;;;;;
mono;23;m;593;142;504;277;;161,697248;;;;;;;;
mono;23;m;599;138;507;267;;158,4455743;;;;;;;;
mono;23;m;605;134;509;261;;159,2011306;;;;;;;;
mono;23;m;611;130;514;250;;154,3016526;;;;;;;;
mono;23;m;617;126;520;242;;151,211772;;;;;;;;
mono;23;m;624;123;525;232;;147,24809;;;;;;;;
mono;23;m;630;119;528;226;;147,8276023;;;;;;;;
mono;23;m;636;116;534;217;;143,5444182;;;;;;;;
mono;23;m;643;113;540;209;;140,8012784;;;;;;;;
mono;23;m;650;110;549;200;;135,2811886;;;;;;;;
mono;23;m;657;108;552;195;;136,3598181;;;;;;;;
mono;23;m;664;105;560;186;;131,8218495;;;;;;;;
mono;23;m;671;103;569;178;;126,6056871;;;;;;;;
mono;23;m;678;101;574;172;;125,9245806;;;;;;;;
mono;23;m;685;99;583;163;;120,4159458;;;;;;;;
mono;23;m;692;98;592;153;;114,1271221;;;;;;;;
mono;23;m;699;96;602;144;;108,2266141;;;;;;;;
mono;23;m;707;95;607;139;;109,2520023;;;;;;;;
mono;23;m;714;94;616;131;;104,7520883;;;;;;;;
mono;23;m;721;93;626;123;;99,62429423;;;;;;;;
mono;23;m;729;92;636;115;;95,8018789;;;;;;;;
mono;23;m;736;92;640;112;;98,06120538;;;;;;;;
mono;23;m;744;91;648;106;;97,16480844;;;;;;;;
mono;23;m;751;91;656;99;;95,33624704;;;;;;;;
mono;23;m;759;91;666;94;;93,04837452;;;;;;;;
mono;23;m;766;91;670;92;;96,00520819;;;;;;;;
mono;23;m;773;91;678;88;;95,04735662;;;;;;;;
mono;23;m;780;91;686;85;;94,19129471;;;;;;;;
mono;23;m;787;91;695;83;;92,34717104;;;;;;;;
mono;23;m;794;92;699;82;;95,52486587;;;;;;;;
mono;23;m;801;92;707;80;;94,76286192;;;;;;;;
mono;23;m;807;93;713;78;;95,18928511;;;;;;;;
mono;23;m;814;94;722;78;;93,38094024;;;;;;;;
mono;23;m;821;95;727;78;;95,52486587;;;;;;;;
mono;23;m;828;96;734;78;;95,70788891;;;;;;;;
mono;23;m;834;97;740;78;;95,90099061;;;;;;;;
mono;23;m;841;99;743;78;;100,2247474;;;;;;;;
mono;23;m;848;101;750;78;;100,6628035;;;;;;;;
mono;23;m;854;103;758;79;;98,95453501;;;;;;;;
mono;23;m;861;105;765;79;;99,45853407;;;;;;;;
mono;23;m;867;108;768;79;;103,1600698;;;;;;;;
mono;23;m;874;110;773;80;;105,3612832;;;;;;;;
mono;23;m;880;113;780;82;;104,6947945;;;;;;;;
mono;23;m;886;116;786;83;;105,3043209;;;;;;;;
mono;23;m;892;119;790;83;;108,1665383;;;;;;;;
mono;23;m;898;123;796;83;;109,5627674;;;;;;;;
mono;23;m;905;126;801;84;;112,1605991;;;;;;;;
mono;23;m;910;130;807;85;;112,4010676;;;;;;;;
mono;23;m;916;134;810;85;;116,7775663;;;;;;;;
mono;23;m;922;138;816;86;;118,0677771;;;;;;;;
mono;23;m;928;142;822;87;;119,4194289;;;;;;;;
mono;23;m;933;147;827;88;;121,3136431;;;;;;;;
mono;23;m;939;151;829;89;;126,2695529;;;;;;;;
mono;23;m;944;156;834;90;;128,2809417;;;;;;;;
mono;23;m;950;161;839;92;;130,6981255;;;;;;;;
mono;23;m;955;166;845;95;;130,9236419;;;;;;;;
mono;23;m;960;171;849;96;;133,9626814;;;;;;;;
mono;23;m;965;176;855;98;;134,8480626;;;;;;;;
mono;23;m;969;182;860;101;;135,8013255;;;;;;;;
mono;23;m;974;187;867;104;;135,4178718;;;;;;;;
mono;23;m;979;193;870;106;;139,4632568;;;;;;;;
mono;23;m;983;199;877;109;;139,0539464;;;;;;;;
mono;23;m;987;205;884;113;;138,1050325;;;;;;;;
mono;23;m;991;211;890;116;;138,6578523;;;;;;;;
mono;23;m;995;217;893;117;;142,8425707;;;;;;;;
mono;23;m;999;223;900;121;;142,1442929;;;;;;;;
mono;23;m;1003;230;909;125;;140,9290602;;;;;;;;
mono;23;m;1006;236;913;127;;143,2829369;;;;;;;;
mono;23;m;1010;243;918;131;;144,9413675;;;;;;;;
mono;23;m;1013;250;925;135;;144,8067678;;;;;;;;
mono;23;m;1016;257;931;139;;145,4269576;;;;;;;;
mono;23;m;1019;263;935;141;;148,1215717;;;;;;;;
mono;23;m;1022;270;942;145;;148,4082208;;;;;;;;
mono;23;m;1024;278;947;148;;151,0926868;;;;;;;;
mono;23;m;1027;285;953;153;;151,3274595;;;;;;;;
mono;23;m;1029;292;956;155;;155,2353053;;;;;;;;
mono;23;m;1031;299;961;159;;156,5247584;;;;;;;;
mono;23;m;1033;306;969;165;;154,8450839;;;;;;;;
mono;23;m;1034;314;975;169;;156,5439235;;;;;;;;
mono;23;m;1036;321;977;170;;162,1172415;;;;;;;;
mono;23;m;1037;329;983;174;;164,1371378;;;;;;;;
mono;23;m;1038;336;987;178;;166,0271062;;;;;;;;
mono;23;m;1040;344;992;183;;168,0029762;;;;;;;;
mono;23;m;1040;351;995;186;;171,0263138;;;;;;;;
mono;23;m;1041;359;1001;192;;171,7236151;;;;;;;;
mono;23;m;1041;366;1005;196;;173,7699629;;;;;;;;
mono;23;m;1041;373;1008;200;;176,1192778;;;;;;;;
mono;23;m;1040;380;1010;202;;180,5103875;;;;;;;;
mono;23;m;1040;387;1013;207;;182,0137357;;;;;;;;
mono;23;m;1039;394;1017;211;;184,3176606;;;;;;;;
mono;23;m;1037;400;1020;216;;184,7836573;;;;;;;;
mono;23;m;1036;407;1021;219;;188,5974549;;;;;;;;
mono;23;m;1034;414;1024;224;;190,2629759;;;;;;;;
mono;23;m;1033;421;1026;229;;192,1275618;;;;;;;;
mono;23;m;1031;427;1028;231;;196,0229578;;;;;;;;
mono;23;m;1029;434;1030;236;;198,0025252;;;;;;;;
mono;23;m;1027;441;1032;244;;197,0634416;;;;;;;;
mono;23;m;1024;447;1034;252;;195,2562419;;;;;;;;
mono;23;m;1022;454;1035;256;;198,4263087;;;;;;;;
mono;23;m;1019;461;1036;262;;199,7248107;;;;;;;;
mono;23;m;1016;467;1037;270;;198,1161276;;;;;;;;
mono;23;m;1013;473;1039;280;;194,7434209;;;;;;;;
mono;23;m;1010;480;1040;285;;197,2941966;;;;;;;;
mono;23;m;1006;486;1040;292;;196,9568481;;;;;;;;
mono;23;m;1003;492;1040;301;;194,5507646;;;;;;;;
mono;23;m;999;498;1041;311;;191,6585506;;;;;;;;
mono;23;m;995;504;1041;316;;193,5458602;;;;;;;;
mono;23;m;991;510;1041;323;;193,5691091;;;;;;;;
mono;23;m;987;516;1041;331;;192,7200042;;;;;;;;
mono;23;m;983;522;1041;340;;191,0183237;;;;;;;;
mono;23;m;979;528;1041;344;;194,1648784;;;;;;;;
mono;23;m;974;533;1041;350;;194,8794499;;;;;;;;
mono;23;m;970;539;1041;358;;194,4273643;;;;;;;;
mono;23;m;965;544;1042;366;;193,9407126;;;;;;;;
mono;23;m;960;550;1042;371;;196,8882932;;;;;;;;
mono;23;m;955;555;1042;378;;197,225759;;;;;;;;
mono;23;m;950;560;1042;385;;197,7093827;;;;;;;;
mono;23;m;944;565;1043;389;;201,9331573;;;;;;;;
mono;23;m;939;569;1043;397;;200,9975124;;;;;;;;
mono;23;m;934;574;1043;405;;201,1019642;;;;;;;;
mono;23;m;928;579;1043;411;;203,5902748;;;;;;;;
mono;23;m;922;583;1043;414;;207,8509081;;;;;;;;
mono;23;m;917;587;1043;419;;210;;;;;;;;
mono;23;m;911;591;1044;425;;212,708721;;;;;;;;
mono;23;m;905;595;1045;432;;214,869728;;;;;;;;
mono;23;m;899;599;1045;436;;218,8264152;;;;;;;;
mono;23;m;893;603;1045;441;;222,1440974;;;;;;;;
mono;23;m;886;606;1043;448;;222,7397585;;;;;;;;
mono;23;m;880;610;1043;457;;223,5575988;;;;;;;;
mono;23;m;874;613;1042;463;;225,2198925;;;;;;;;
mono;23;m;867;616;1040;471;;225,7299271;;;;;;;;
mono;23;m;861;619;1037;481;;223,6515146;;;;;;;;
mono;23;m;854;622;1033;490;;222,4072841;;;;;;;;
mono;23;m;848;624;1031;495;;223,8972979;;;;;;;;
mono;23;m;841;626;1028;502;;224,376915;;;;;;;;
mono;23;m;834;629;1025;509;;225,5681715;;;;;;;;
mono;23;m;828;631;1023;513;;227,9232327;;;;;;;;
mono;23;m;821;633;1019;521;;227,4818674;;;;;;;;
mono;23;m;814;634;1015;529;;226,7730143;;;;;;;;
mono;23;m;808;636;1011;535;;226,737734;;;;;;;;
mono;23;m;801;637;1009;538;;230,3584164;;;;;;;;
mono;23;m;794;638;1004;545;;229,6715045;;;;;;;;
mono;23;m;787;639;999;554;;228,4053414;;;;;;;;
mono;23;m;780;640;995;559;;229,7520403;;;;;;;;
mono;23;m;773;641;992;562;;232,8132299;;;;;;;;
mono;23;m;767;641;989;566;;234,326695;;;;;;;;
mono;23;m;759;641;985;570;;236,89027;;;;;;;;
mono;23;m;752;640;981;572;;238,8828165;;;;;;;;
mono;23;m;744;640;979;574;;244,0921957;;;;;;;;
mono;23;m;736;639;975;577;;246,9109151;;;;;;;;
mono;23;m;729;637;970;580;;247,6489451;;;;;;;;
mono;23;m;722;636;966;583;;249,6898076;;;;;;;;
mono;23;m;714;634;964;584;;254,9509757;;;;;;;;
mono;23;m;707;633;961;586;;258,3118271;;;;;;;;
mono;23;m;699;631;957;588;;261,5587888;;;;;;;;
mono;23;m;692;629;951;590;;261,9198351;;;;;;;;
mono;23;m;685;627;948;592;;265,3186763;;;;;;;;
mono;23;m;678;624;943;593;;266,8070464;;;;;;;;
mono;23;m;671;622;937;594;;267,4696244;;;;;;;;
mono;23;m;664;619;931;595;;268,0764816;;;;;;;;
mono;23;m;657;616;929;596;;272,7343029;;;;;;;;
mono;23;m;650;613;922;598;;272,413289;;;;;;;;
mono;23;m;643;610;915;599;;272,2223356;;;;;;;;
mono;23;m;637;606;911;600;;274,0656856;;;;;;;;
mono;23;m;630;603;902;601;;272,0073528;;;;;;;;
mono;23;m;624;599;895;602;;271,0166047;;;;;;;;
mono;23;m;617;595;886;605;;269,1858094;;;;;;;;
mono;23;m;611;592;881;606;;270,3627193;;;;;;;;
mono;23;m;605;587;873;610;;268,9851297;;;;;;;;
mono;23;m;599;583;864;611;;266,4751396;;;;;;;;
mono;23;m;593;579;854;614;;263,3362869;;;;;;;;
mono;23;m;588;574;849;615;;264,2006813;;;;;;;;
mono;23;m;582;570;841;617;;263,2299375;;;;;;;;
mono;23;m;576;565;831;618;;260,4496112;;;;;;;;
mono;23;m;571;560;821;620;;257,0992026;;;;;;;;
mono;23;m;566;555;816;620;;258,3118271;;;;;;;;
mono;23;m;561;550;808;622;;257,2800031;;;;;;;;
mono;23;m;556;545;797;622;;253,0019763;;;;;;;;
mono;23;m;551;539;786;623;;249,5616156;;;;;;;;
mono;23;m;547;534;782;623;;251,2886786;;;;;;;;
mono;23;m;542;528;771;623;;247,9233753;;;;;;;;
mono;23;m;538;522;758;623;;242,0764342;;;;;;;;
mono;23;m;534;517;749;622;;239,2697223;;;;;;;;
mono;23;m;530;511;743;621;;239,726928;;;;;;;;
mono;23;m;527;505;730;620;;233,3109513;;;;;;;;
mono;23;m;523;499;719;619;;229,8173188;;;;;;;;
mono;23;m;520;493;713;617;;229,4013949;;;;;;;;
mono;23;m;516;486;700;614;;224,1428116;;;;;;;;
mono;23;m;513;480;687;611;;217,8003673;;;;;;;;
mono;23;m;511;474;673;607;;209,6020038;;;;;;;;
mono;23;m;508;467;666;605;;209,780838;;;;;;;;
mono;23;m;505;461;652;600;;202,3116408;;;;;;;;
mono;23;m;503;454;638;594;;194,4865034;;;;;;;;
mono;23;m;501;448;626;587;;186,9384926;;;;;;;;
mono;23;m;499;441;620;583;;186,560982;;;;;;;;
mono;23;m;498;435;606;576;;177,6091214;;;;;;;;
mono;23;m;496;428;596;569;;172,861216;;;;;;;;
mono;23;m;495;421;584;560;;165,0515071;;;;;;;;
mono;23;m;494;414;579;556;;165,4962235;;;;;;;;
mono;23;m;493;408;569;548;;159,298462;;;;;;;;
mono;23;m;492;401;561;540;;155,183762;;;;;;;;
mono;23;m;492;394;551;531;;149,1643389;;;;;;;;
mono;23;m;491;387;548;527;;151,1588568;;;;;;;;
mono;23;m;491;380;539;519;;147,0544117;;;;;;;;
mono;23;m;491;374;533;511;;143,2934053;;;;;;;;
mono;23;m;491;367;526;503;;140,431478;;;;;;;;
mono;23;m;491;359;522;500;;144,3675864;;;;;;;;
mono;23;m;491;352;516;492;;142,2146265;;;;;;;;
mono;23;m;491;344;511;485;;142,411376;;;;;;;;
mono;23;m;492;337;506;479;;142,6884719;;;;;;;;
mono;23;m;492;329;504;475;;146,4923206;;;;;;;;
mono;23;m;493;322;500;468;;146,1677119;;;;;;;;
mono;23;m;494;314;497;461;;147,0306091;;;;;;;;
mono;23;m;495;307;496;458;;151,0033112;;;;;;;;
mono;23;m;496;300;493;452;;152,0296024;;;;;;;;
mono;23;m;497;292;490;445;;153,160047;;;;;;;;
mono;23;m;499;285;488;438;;153,3949152;;;;;;;;
mono;23;m;499;285;488;438;;153,3949152;;;;;;;;
mono;23;m;501;278;487;434;;156,6269453;;;;;;;;
mono;23;m;501;278;487;434;;156,6269453;;;;;;;;
mono;23;m;503;271;486;428;;157,9177001;;;;;;;;
mono;23;m;503;271;486;428;;157,9177001;;;;;;;;
mono;23;m;505;264;483;421;;158,533908;;;;;;;;
mono;23;m;505;264;483;421;;158,533908;;;;;;;;
mono;23;m;508;257;482;412;;157,1655178;;;;;;;;
mono;23;m;508;257;482;412;;157,1655178;;;;;;;;
mono;23;m;510;250;482;406;;158,492902;;;;;;;;
mono;23;m;510;250;482;406;;158,492902;;;;;;;;
mono;23;m;513;243;482;402;;161,993827;;;;;;;;
mono;23;m;513;243;482;398;;158,0696049;;;;;;;;
mono;23;m;516;237;481;387;;154,029218;;;;;;;;
mono;23;m;519;230;482;373;;147,7091737;;;;;;;;
mono;23;m;523;224;482;368;;149,7230777;;;;;;;;
mono;23;m;526;217;483;356;;145,4991409;;;;;;;;
mono;23;m;530;211;485;342;;138,5135372;;;;;;;;
mono;23;m;534;205;488;332;;135,0740538;;;;;;;;
mono;23;m;538;199;489;325;;135,1924554;;;;;;;;
mono;23;m;542;193;493;312;;128,6934342;;;;;;;;
mono;23;m;546;188;496;301;;123,5677952;;;;;;;;
mono;23;m;551;182;499;288;;118,0677771;;;;;;;;
mono;23;m;556;177;501;282;;118,5326959;;;;;;;;
mono;23;m;561;171;506;272;;115,0043477;;;;;;;;
mono;23;m;566;166;510;261;;110,2769242;;;;;;;;
mono;23;m;571;161;515;249;;104,3072385;;;;;;;;
mono;23;m;576;156;518;244;;105,394497;;;;;;;;
mono;23;m;582;151;523;236;;103,4698024;;;;;;;;
mono;23;m;587;147;528;226;;98,60020284;;;;;;;;
mono;23;m;593;142;533;217;;96,04686356;;;;;;;;
mono;23;m;599;138;535;214;;99,35793879;;;;;;;;
mono;23;m;605;134;541;206;;96,33275663;;;;;;;;
mono;23;m;611;130;548;196;;91,24143795;;;;;;;;
mono;23;m;617;127;551;193;;93,33809512;;;;;;;;
mono;23;m;623;123;556;185;;91,28526716;;;;;;;;
mono;23;m;630;120;562;177;;88,72992731;;;;;;;;
mono;23;m;636;116;570;168;;84,02380615;;;;;;;;
mono;23;m;643;113;573;163;;86,02325267;;;;;;;;
mono;23;m;650;111;579;156;;84,05950273;;;;;;;;
mono;23;m;656;108;587;148;;79,75587753;;;;;;;;
mono;23;m;663;105;593;141;;78,71467462;;;;;;;;
mono;23;m;670;103;596;138;;81,85963596;;;;;;;;
mono;23;m;677;101;605;131;;78;;;;;;;;
mono;23;m;684;99;611;126;;77,83315489;;;;;;;;
mono;23;m;692;98;617;121;;78,44743463;;;;;;;;
mono;23;m;699;96;621;119;;81,32035416;;;;;;;;
mono;23;m;706;95;629;114;;79,30952024;;;;;;;;
mono;23;m;714;94;638;110;;77,66595136;;;;;;;;
